cluster_id,ox,oy,dx,dy,flow,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest
591,114.35209483395664,30.52923690067901,114.36500742395829,30.544466304296854,8,2495.125,815.125,工作日,174.0,1183.0,南二门,未知,60.0,-1.0,交通枢纽,其他,0.0,2.0
603,114.35365948778589,30.542088108304558,114.36426629612995,30.54411548792521,8,1391.5,542.75,工作日,824.0,913.0,桂园3舍,湖滨食堂,161.0,376.0,学生宿舍,食堂,4.0,10.0
378,114.3674035809741,30.540789894274802,114.36485363557546,30.543922004385568,8,535.625,458.75,工作日,868.0,1182.0,武汉大学经济与管理学院,湖滨食堂,335.0,376.0,教学区域,食堂,6.0,10.0
219,114.35764134734183,30.545339570803677,114.36099407178217,30.544197653132255,8,593.0,283.5,工作日,1020.0,1114.0,工学部A教学楼,工学部6舍,110.0,106.0,教学区域,学生宿舍,6.0,4.0
369,114.3559587956085,30.545304544384077,114.35903089993609,30.538510258230538,8,1240.75,482.375,工作日,1002.0,693.0,工学部第4教学楼,武汉大学梅园四、五舍,120.0,328.0,教学区域,学生宿舍,6.0,4.0
389,114.35224719129867,30.541533119305996,114.3660778975989,30.539837019329724,8,1732.75,675.375,工作日,803.0,838.0,计算机学院,枫园二舍,442.0,151.0,教学区域,学生宿舍,6.0,4.0
393,114.35340506579706,30.541954545474063,114.35389647520984,30.530998210586283,8,1634.75,533.625,工作日,824.0,249.0,桂园3舍,信息学部4舍,161.0,36.0,学生宿舍,学生宿舍,4.0,4.0
392,114.3596593711962,30.539649377911513,114.35343175154159,30.54203889273963,8,985.375,395.5,工作日,720.0,824.0,教一楼,桂园3舍,128.0,161.0,教学区域,学生宿舍,6.0,4.0
397,114.36074797199062,30.545389333140058,114.35422262982588,30.531057132458535,8,2672.75,828.5,工作日,1213.0,249.0,未知,信息学部4舍,-1.0,36.0,其他,学生宿舍,2.0,4.0
63,114.3590102126315,30.545208292992008,114.3662566848453,30.53478497515063,8,2655.25,794.375,工作日,1102.0,470.0,工学部2舍,珞东二门,100.0,382.0,学生宿舍,交通枢纽,4.0,0.0
580,114.35187626566498,30.540408580903843,114.35289568661298,30.529194804804312,8,1732.0,572.625,工作日,786.0,176.0,计算机学院,南二门,442.0,60.0,教学区域,交通枢纽,6.0,0.0
76,114.36624681315408,30.534843092803055,114.35818719128929,30.53867577242113,8,1159.5,413.5,工作日,470.0,602.0,珞东二门,万林艺术博物馆,382.0,12.0,交通枢纽,文娱场地,0.0,5.0
88,114.35400175642303,30.53005502302266,114.35768990567357,30.545378653686807,8,2374.5211073388346,739.75,工作日,243.0,1020.0,信息学部6舍,工学部A教学楼,38.0,110.0,学生宿舍,教学区域,4.0,6.0
78,114.35256519904958,30.54395555551427,114.35296755512235,30.530013417240884,8,1829.875,582.0,工作日,1137.0,180.0,中国银行武大水大支行,武汉大学信息部学生宿舍11舍,24.0,242.0,其他,学生宿舍,2.0,4.0
400,114.35395908618575,30.530975562292294,114.35391766252012,30.54214369202442,8,1582.25,605.625,工作日,249.0,963.0,信息学部4舍,桂园7舍,36.0,164.0,学生宿舍,学生宿舍,4.0,4.0
359,114.36738581763169,30.539678285518413,114.36432310211012,30.54417669463096,8,684.5,320.375,工作日,847.0,913.0,枫园学生4舍,湖滨食堂,152.0,376.0,学生宿舍,食堂,4.0,10.0
362,114.35873259259529,30.54433535359993,114.36503562474591,30.544283634049798,8,1010.625,377.375,工作日,1097.0,1182.0,工学部5舍,湖滨食堂,104.0,376.0,学生宿舍,食堂,4.0,10.0
367,114.3530837606613,30.52858456226594,114.35446692626846,30.54009246396959,8,1651.375,553.875,工作日,170.0,628.0,南二门,风雨操场,60.0,453.0,交通枢纽,运动场地,0.0,1.0
61,114.35296535717637,30.52918130384089,114.3545167711192,30.539784986143474,8,1605.75,471.25,工作日,176.0,626.0,南二门,未知,60.0,-1.0,交通枢纽,其他,0.0,2.0
605,114.35908271024762,30.538607778432624,114.36599933398332,30.53983713598186,8,1024.875,398.875,工作日,693.0,840.0,武汉大学梅园四、五舍,枫园一舍,328.0,149.0,学生宿舍,学生宿舍,4.0,4.0
224,114.35196666432657,30.53449701728198,114.35309778195187,30.52999593374883,8,561.75,255.625,工作日,436.0,180.0,牌坊,武汉大学信息部学生宿舍11舍,378.0,242.0,交通枢纽,学生宿舍,0.0,4.0
252,114.35226201149811,30.540506563714885,114.3539616336404,30.53101321825219,8,1443.125,524.75,工作日,798.0,249.0,电子信息学院,信息学部4舍,391.0,36.0,教学区域,学生宿舍,6.0,4.0
163,114.36596910922619,30.539900502072125,114.35970421192492,30.539001772094334,8,1096.125,373.625,工作日,840.0,716.0,枫园一舍,EMS梅园快递服务中心,149.0,10.0,学生宿舍,其他,4.0,6.0
181,114.35577667072519,30.534888412695555,114.35191855042864,30.542313938412715,8,1083.0,402.5,工作日,319.0,816.0,测试中心,武汉大学工学部集贸市场,360.0,313.0,其他,食堂,6.0,10.0
307,114.35194089048427,30.54231171603891,114.35921369628461,30.53856610859913,8,1304.875,479.125,工作日,816.0,693.0,武汉大学工学部集贸市场,武汉大学梅园四、五舍,313.0,328.0,食堂,学生宿舍,10.0,4.0
116,114.3591903040939,30.537621954150616,114.36411751397812,30.544712998336998,8,1238.25,552.375,工作日,687.0,1184.0,梅园食堂,湖滨十三舍,169.0,370.0,食堂,学生宿舍,10.0,4.0
446,114.35991161377613,30.545236903462996,114.35817893314153,30.53863303433511,8,1940.875,602.75,工作日,1124.0,602.0,工学部1舍,万林艺术博物馆,99.0,12.0,学生宿舍,文娱场地,4.0,5.0
431,114.35225006552339,30.544358039645093,114.361352010898,30.54542963237524,8,1338.5,513.0,工作日,1140.0,1122.0,未知,体育部,-1.0,30.0,其他,运动场地,2.0,1.0
557,114.36493031450786,30.543729856029625,114.35663077834297,30.53732507528224,8,1646.5,586.375,工作日,910.0,591.0,湖滨食堂,武汉大学总图书馆,376.0,315.0,食堂,教学区域,10.0,6.0
94,114.35242974005934,30.54402599407135,114.35200512401386,30.534393240566196,8,1485.625,557.25,工作日,1139.0,426.0,工学部学生新4栋,武汉大学信息学部教工宿舍34栋,117.0,225.0,学生宿舍,教工宿舍,4.0,7.0
240,114.364919587168,30.543578420070048,114.36900708398811,30.539233801127583,8,1548.125,526.0,工作日,910.0,139.0,湖滨食堂,武汉大学国际教育学院,376.0,304.0,食堂,教学区域,10.0,6.0
123,114.3524507120175,30.54404158092089,114.35845254268968,30.538654826805434,8,1154.75,376.875,工作日,1139.0,695.0,工学部学生新4栋,武汉大学梅园二舍,117.0,326.0,学生宿舍,学生宿舍,4.0,4.0
570,114.36703959742391,30.53971929808998,114.36401624699064,30.544374963855788,8,706.25,270.5,工作日,847.0,1184.0,枫园学生4舍,湖滨十三舍,152.0,370.0,学生宿舍,学生宿舍,4.0,4.0
202,114.35326181489614,30.544017823721234,114.35226137238439,30.52921801926625,8,2096.0,670.5,工作日,1138.0,171.0,未知,南二门,-1.0,60.0,其他,交通枢纽,2.0,0.0
353,114.35412713459306,30.540938399561323,114.35229347961317,30.53091645315073,8,1456.125,499.0,工作日,954.0,187.0,风雨操场,武汉大学信息部学生宿舍15、16舍,453.0,245.0,运动场地,学生宿舍,1.0,4.0
408,114.36073424331244,30.545307879300157,114.35664167394856,30.537547007745488,8,2023.625,877.25,工作日,1213.0,591.0,未知,武汉大学总图书馆,-1.0,315.0,其他,教学区域,2.0,6.0
339,114.35238690951915,30.544143146904695,114.36620732092192,30.534720707509226,8,2432.25,812.375,工作日,1139.0,470.0,工学部学生新4栋,珞东二门,117.0,382.0,学生宿舍,交通枢纽,4.0,0.0
338,114.35781001721158,30.538352794373626,114.36065555672216,30.5440882732841,8,1499.625,589.875,工作日,600.0,1114.0,武汉大学总图书馆,工学部6舍,315.0,106.0,教学区域,学生宿舍,6.0,4.0
417,114.36587217671853,30.53995905688895,114.35218658593527,30.543677119134845,8,1862.0469230873073,617.0,工作日,840.0,1135.0,枫园一舍,西区040栋,149.0,427.0,学生宿舍,教工宿舍,4.0,7.0
421,114.35469314958426,30.532839461388956,114.3543590537493,30.538214898504535,8,744.625,229.75,工作日,280.0,606.0,武汉大学信息学部教工宿舍16栋,武汉大学化学与分子科学学院,215.0,256.0,教工宿舍,教学区域,7.0,6.0
427,114.35413265594977,30.537750951201716,114.35316525243931,30.53099980112444,8,1111.75,391.125,工作日,583.0,188.0,国学历史和哲学学院,学生一、二食堂,73.0,83.0,教学区域,食堂,6.0,10.0
577,114.35508580538655,30.53850213001863,114.36461521825149,30.543225776867644,8,1234.625,534.25,工作日,608.0,909.0,文理学部教5楼,湖滨2舍,135.0,363.0,教学区域,学生宿舍,6.0,4.0
504,114.352967729433,30.529179925704163,114.35247649624004,30.540409258957048,8,1500.125,434.75,工作日,176.0,798.0,南二门,电子信息学院,60.0,391.0,交通枢纽,教学区域,0.0,6.0
167,114.35319790970917,30.53095886733029,114.35401207417429,30.537834215725578,8,1154.75,375.0,工作日,188.0,583.0,学生一、二食堂,国学历史和哲学学院,83.0,73.0,食堂,教学区域,10.0,6.0
71,114.35376313669809,30.541764681442647,114.3617142766471,30.542047162671935,8,871.625,312.5,工作日,958.0,1047.0,桂园6舍,武汉大学新闻与传播学院,163.0,318.0,学生宿舍,教学区域,4.0,6.0
23,114.35568148725656,30.53541875529343,114.36494208277449,30.543712803463418,8,1489.25,498.75,工作日,548.0,910.0,测试中心,湖滨食堂,360.0,376.0,其他,食堂,6.0,10.0
16,114.35638264567974,30.52843961062636,114.3528920747502,30.529178543869207,8,397.0,201.375,工作日,58.0,176.0,测绘学院,南二门,357.0,60.0,教学区域,交通枢纽,6.0,0.0
72,114.35249977740165,30.544009764717025,114.3602094076742,30.544720424250887,8,1130.25,482.75,工作日,1139.0,1116.0,工学部学生新4栋,未知,117.0,-1.0,学生宿舍,其他,4.0,2.0
146,114.36406612096945,30.53924318303019,114.35205951442425,30.534282450622314,8,1829.875,610.625,工作日,543.0,426.0,枫园14舍,武汉大学信息学部教工宿舍34栋,148.0,225.0,学生宿舍,教工宿舍,4.0,7.0
145,114.36014237882497,30.543696231168816,114.35939596997696,30.537922890485817,8,1059.125,370.875,工作日,1090.0,687.0,工学部15舍,梅园食堂,96.0,169.0,学生宿舍,食堂,4.0,10.0
517,114.3522065676923,30.52922822832158,114.36707157686239,30.539713272611607,8,2609.25,970.5,工作日,174.0,847.0,南二门,枫园学生4舍,60.0,152.0,交通枢纽,学生宿舍,0.0,4.0
509,114.36717823748596,30.53967177769273,114.35669606536403,30.537733132823373,8,1503.875,570.875,工作日,847.0,593.0,枫园学生4舍,武汉大学总图书馆,152.0,315.0,学生宿舍,教学区域,4.0,6.0
144,114.36062301274774,30.54640940690756,114.36748726003019,30.540827160573908,8,1634.375,468.875,工作日,1218.0,868.0,武汉大学青年互助服务中心,武汉大学经济与管理学院,345.0,335.0,教学区域,教学区域,6.0,6.0
272,114.35415542757872,30.53002169542637,114.35052444094057,30.52993733075502,8,496.25,285.75,工作日,243.0,168.0,信息学部6舍,星湖综合实验大楼,38.0,143.0,学生宿舍,教学区域,4.0,6.0
622,114.35331180219518,30.54202029335074,114.35302108642911,30.529187616229734,8,1770.875,584.0,工作日,824.0,176.0,桂园3舍,南二门,161.0,60.0,学生宿舍,交通枢纽,4.0,0.0
619,114.36504684122538,30.543657612048275,114.3567264036154,30.53808757963279,8,1440.125,505.875,工作日,910.0,616.0,湖滨食堂,武汉大学总图书馆,376.0,315.0,食堂,教学区域,10.0,6.0
617,114.35212529708608,30.529212360573148,114.3536466604088,30.54171687680212,8,1578.0,549.5,工作日,174.0,805.0,南二门,桂园2舍,60.0,160.0,交通枢纽,学生宿舍,0.0,4.0
263,114.35470314558665,30.532746351605095,114.36738471282933,30.539670442284073,8,1975.5,610.875,工作日,280.0,847.0,武汉大学信息学部教工宿舍16栋,枫园学生4舍,215.0,152.0,教工宿舍,学生宿舍,7.0,4.0
528,114.35662932686816,30.53739207716141,114.35287109086416,30.52919721679104,8,1501.875,595.75,工作日,591.0,176.0,武汉大学总图书馆,南二门,315.0,60.0,教学区域,交通枢纽,6.0,0.0
534,114.35235445311336,30.54411908111712,114.35274801809629,30.529051809799448,8,1897.875,565.375,工作日,1139.0,176.0,工学部学生新4栋,南二门,117.0,60.0,学生宿舍,交通枢纽,4.0,0.0
486,114.3519915161575,30.534397010819692,114.3667498483547,30.54048261584216,8,2101.375,719.875,工作日,415.0,853.0,牌坊,武汉大学枫园学生十一舍,378.0,320.0,交通枢纽,学生宿舍,0.0,4.0
544,114.35307484575746,30.529167887966203,114.35202394258218,30.540494068237454,8,1641.625,555.375,工作日,176.0,786.0,南二门,电子信息学院,60.0,391.0,交通枢纽,教学区域,0.0,6.0
267,114.35899406708116,30.53848806733414,114.35616346270112,30.546357883942598,8,1374.75,406.75,工作日,690.0,1247.0,梅园食堂,工学部A教学楼,169.0,110.0,食堂,教学区域,10.0,6.0
266,114.35734815342866,30.535631734495826,114.35310511168805,30.529978578856184,8,1129.125,398.25,工作日,567.0,180.0,总图广场,武汉大学信息部学生宿舍11舍,124.0,242.0,文娱场地,学生宿舍,8.0,4.0
309,114.35469389308435,30.530045868093822,114.36021102309215,30.543665974651162,8,2664.0,839.375,工作日,245.0,1090.0,信息学部2舍,工学部15舍,34.0,96.0,学生宿舍,学生宿舍,4.0,4.0
187,114.35211942834005,30.529224740664556,114.35863629732246,30.53777907374245,8,1557.5,551.5,工作日,174.0,689.0,南二门,梅园食堂,60.0,169.0,交通枢纽,食堂,0.0,10.0
485,114.35200674840159,30.534375993619296,114.36684880362442,30.539860410269114,8,2111.0,712.625,工作日,426.0,849.0,牌坊,枫园餐厅,378.0,159.0,交通枢纽,学生宿舍,0.0,6.0
113,114.35249358565422,30.52911881206849,114.36829960925485,30.53947881277794,8,2499.0,674.25,工作日,174.0,141.0,南二门,枫园学生9舍,60.0,157.0,交通枢纽,学生宿舍,0.0,4.0
547,114.36597111240067,30.5398453931031,114.35669896430166,30.537755229807743,8,1249.625,376.0,工作日,838.0,593.0,枫园一舍,武汉大学总图书馆,149.0,315.0,学生宿舍,教学区域,4.0,6.0
531,114.35873418982071,30.54463375061954,114.36498116386895,30.543821593230835,8,1009.25,356.25,工作日,1100.0,910.0,教育技术与教学服务中心,湖滨食堂,131.0,376.0,教学区域,食堂,6.0,10.0
530,114.35943812587108,30.538024225014713,114.36506263361677,30.543545726391002,8,1046.75,436.0,工作日,688.0,910.0,梅园食堂,湖滨食堂,169.0,376.0,食堂,食堂,10.0,10.0
6,114.35311402564413,30.53001876637378,114.35919827990465,30.53860633511929,7,1428.7142857142858,455.42857142857144,工作日,180.0,693.0,武汉大学信息部学生宿舍11舍,武汉大学梅园四、五舍,242.0,328.0,学生宿舍,学生宿舍,4.0,4.0
659,114.36921801001722,30.539143102920974,114.36501701957259,30.54416815499776,7,821.2857142857143,356.2857142857143,工作日,138.0,1182.0,珞珈山,湖滨食堂,386.0,376.0,山体,食堂,5.0,10.0
262,114.35313371935445,30.52997075127078,114.35449989335555,30.539855076677714,7,1402.7142857142858,532.5714285714286,工作日,177.0,626.0,武汉大学信息学部四食堂,未知,209.0,-1.0,食堂,其他,10.0,2.0
84,114.35799403590592,30.538633794453126,114.35200290743926,30.534451492785713,7,1098.0,460.2857142857143,工作日,602.0,426.0,万林艺术博物馆,牌坊,12.0,378.0,文娱场地,交通枢纽,5.0,0.0
90,114.36721124629628,30.53967061483712,114.35379365019152,30.542014173462707,7,1809.7142857142858,636.1428571428571,工作日,847.0,958.0,枫园学生4舍,桂园6舍,152.0,163.0,学生宿舍,学生宿舍,4.0,4.0
407,114.35294577296294,30.54188769174588,114.36616737665871,30.534793801033917,7,2038.4285714285713,725.8571428571429,工作日,825.0,470.0,桂园3舍,珞东二门,161.0,382.0,学生宿舍,交通枢纽,4.0,0.0
401,114.3539207913142,30.531008199738334,114.35402915087069,30.5378323045143,7,1128.857142857143,533.4285714285714,工作日,249.0,583.0,信息学部4舍,国学历史和哲学学院,36.0,73.0,学生宿舍,教学区域,4.0,6.0
381,114.35612863160114,30.546529002416666,114.35225690147047,30.5291151092478,7,2445.714285714286,683.7142857142857,工作日,1247.0,174.0,工学部A教学楼,南二门,110.0,60.0,教学区域,交通枢纽,6.0,0.0
382,114.35196024558682,30.534479408239807,114.358416811687,30.539225761945637,7,1449.857142857143,467.2857142857143,工作日,436.0,718.0,牌坊,武汉大学梅园一舍,378.0,324.0,交通枢纽,学生宿舍,0.0,4.0
214,114.35211391171137,30.53440933153011,114.36418419777662,30.545069452429487,7,2131.714285714286,659.8571428571429,工作日,426.0,1188.0,武汉大学信息学部教工宿舍34栋,湖滨9舍,225.0,366.0,教工宿舍,学生宿舍,7.0,4.0
213,114.36594457895077,30.539876896540875,114.35282478117043,30.54193305592374,7,1728.2857142857142,521.5714285714286,工作日,840.0,825.0,枫园一舍,桂园3舍,149.0,161.0,学生宿舍,学生宿舍,4.0,4.0
386,114.3569180876079,30.54223857607438,114.35415856815565,30.53004653917461,7,1866.2857142857142,538.5714285714286,工作日,951.0,243.0,武汉大学学生俱乐部,信息学部6舍,310.0,38.0,文娱场地,学生宿舍,4.0,4.0
399,114.36586649448394,30.539981384036906,114.35167256700278,30.540369406681346,7,1837.7142857142858,559.5714285714286,工作日,840.0,786.0,枫园一舍,计算机学院,149.0,442.0,学生宿舍,教学区域,4.0,6.0
65,114.35947302975885,30.538080746991113,114.36411456528717,30.544699776292436,7,1283.5714285714287,482.14285714285717,工作日,691.0,1184.0,武汉大学总务后勤部,湖滨十三舍,314.0,370.0,其他,学生宿舍,2.0,4.0
385,114.3550972313436,30.53853334821078,114.35299367569995,30.52918492470447,7,1211.008297700962,457.42857142857144,工作日,609.0,176.0,文理学部教5楼,南二门,135.0,60.0,教学区域,交通枢纽,6.0,0.0
257,114.36509826472563,30.543801607531723,114.36902613769927,30.539226073200094,7,770.1428571428571,297.2857142857143,工作日,910.0,139.0,湖滨食堂,武汉大学国际教育学院,376.0,304.0,食堂,教学区域,10.0,6.0
288,114.35621401409647,30.539366284121105,114.36402928760256,30.539359371774147,7,987.5714285714286,620.4285714285714,工作日,623.0,543.0,文理学部教4楼,枫园14舍,134.0,148.0,教学区域,学生宿舍,6.0,4.0
282,114.36688121941155,30.539821520177878,114.3529809349378,30.536252081449213,7,1788.4285714285713,549.4285714285714,工作日,850.0,450.0,留学生宿舍3号楼,武汉大学本科生院,396.0,319.0,学生宿舍,教学区域,6.0,6.0
279,114.35242123012233,30.544263855740365,114.36393918803392,30.532266585068232,7,2255.4285714285716,726.0,工作日,1139.0,222.0,工学部学生新4栋,武汉大学南三区33栋,117.0,290.0,学生宿舍,教工宿舍,4.0,7.0
34,114.35386928377848,30.53101070700071,114.3559800598272,30.545263366034284,7,2470.0,853.5714285714286,工作日,249.0,1001.0,信息学部4舍,工学部第4教学楼,36.0,120.0,学生宿舍,教学区域,4.0,6.0
9,114.36681369825395,30.539887005838352,114.35325811682307,30.541987257791373,7,2026.857142857143,668.0,工作日,849.0,824.0,枫园餐厅,桂园3舍,159.0,161.0,学生宿舍,学生宿舍,6.0,4.0
261,114.35664609181069,30.53761065875776,114.35364039395289,30.54117642452876,7,828.5714285714286,295.7142857142857,工作日,593.0,802.0,武汉大学总图书馆,桂园2舍,315.0,160.0,教学区域,学生宿舍,6.0,4.0
245,114.35208226358155,30.529204359538234,114.35232982163971,30.540461704134866,7,1465.142857142857,426.85714285714283,工作日,174.0,798.0,南二门,电子信息学院,60.0,391.0,交通枢纽,教学区域,0.0,6.0
449,114.35196980789088,30.53444240519769,114.3539375891679,30.54214567708835,7,1008.7142857142857,361.42857142857144,工作日,436.0,963.0,牌坊,桂园7舍,378.0,164.0,交通枢纽,学生宿舍,0.0,4.0
206,114.35977390727423,30.539060861499525,114.3518530256437,30.533466744954076,7,1230.857142857143,564.0,工作日,716.0,411.0,EMS梅园快递服务中心,武汉大学信息部教工宿舍51栋,10.0,246.0,其他,教工宿舍,6.0,7.0
93,114.35301665010323,30.52917676114452,114.35664817786903,30.53823473481909,7,2080.8571428571427,740.2857142857143,工作日,176.0,616.0,南二门,武汉大学总图书馆,60.0,315.0,交通枢纽,教学区域,0.0,6.0
92,114.36073478049197,30.54528460072701,114.36406052131399,30.543507138231337,7,1149.857142857143,326.57142857142856,工作日,1213.0,911.0,未知,湖滨食堂,-1.0,376.0,其他,食堂,2.0,10.0
110,114.35247989132371,30.544016704228703,114.36059975688536,30.54720754432655,7,1081.7142857142858,326.85714285714283,工作日,1139.0,1236.0,工学部学生新4栋,尖端科技楼,117.0,88.0,学生宿舍,教学区域,4.0,6.0
422,114.35866964671364,30.537763407442675,114.35402862848674,30.530961014662672,7,1179.857142857143,408.42857142857144,工作日,689.0,249.0,梅园食堂,信息学部4舍,169.0,36.0,食堂,学生宿舍,10.0,4.0
575,114.3520959719006,30.52925705686055,114.35395729200629,30.54210617930207,7,1556.8157612706714,634.2857142857143,工作日,174.0,963.0,南二门,桂园7舍,60.0,164.0,交通枢纽,学生宿舍,0.0,4.0
438,114.358596453534,30.537627698748633,114.35563994288648,30.534855484393855,7,696.7142857142857,271.14285714285717,工作日,689.0,319.0,梅园食堂,测试中心,169.0,360.0,食堂,其他,10.0,6.0
108,114.36468979640556,30.543560192225893,114.3668423400046,30.539861363189384,7,514.5714285714286,282.0,工作日,910.0,849.0,湖滨食堂,枫园餐厅,376.0,159.0,食堂,食堂,10.0,10.0
103,114.351703833614,30.54298584718427,114.36403255458379,30.53928365300445,7,1712.7142857142858,645.2857142857143,工作日,820.0,543.0,武汉大学工学部集贸市场,枫园14舍,313.0,148.0,食堂,学生宿舍,10.0,4.0
343,114.35943621846731,30.53800996454669,114.35985482753597,30.545209286387507,7,1553.142857142857,569.4285714285714,工作日,688.0,1124.0,梅园食堂,工学部1舍,169.0,99.0,食堂,学生宿舍,10.0,4.0
423,114.36621208174464,30.534765409645512,114.36018701328217,30.54367139548406,7,1988.7142857142858,593.2857142857143,工作日,470.0,1090.0,珞东二门,工学部15舍,382.0,96.0,交通枢纽,学生宿舍,0.0,4.0
131,114.36087007445086,30.545222724249488,114.3524229606982,30.54405235298609,7,883.4285714285714,285.0,工作日,1120.0,1139.0,工学部3舍,工学部学生新4栋,101.0,117.0,学生宿舍,学生宿舍,4.0,4.0
135,114.3586582278886,30.537795698600128,114.36682232324856,30.539822073608267,7,1310.4285714285713,538.1428571428571,工作日,689.0,849.0,梅园食堂,枫园餐厅,169.0,159.0,食堂,食堂,10.0,10.0
228,114.36685780476758,30.5398828127198,114.36100032351,30.543567363791045,7,1107.4285714285713,455.0,工作日,850.0,1091.0,留学生宿舍3号楼,工学部15舍,396.0,96.0,学生宿舍,学生宿舍,6.0,4.0
461,114.35663855023833,30.53736960674639,114.35222233087374,30.52970645519099,7,1264.2857142857142,399.57142857142856,工作日,591.0,178.0,武汉大学总图书馆,南二门,315.0,60.0,教学区域,交通枢纽,6.0,0.0
459,114.35198521745403,30.534433812273168,114.35377108026368,30.541771005359685,7,1023.1428571428571,433.14285714285717,工作日,426.0,958.0,牌坊,桂园6舍,378.0,163.0,交通枢纽,学生宿舍,0.0,4.0
457,114.35968195476131,30.539642509615696,114.36618458673772,30.53480964584106,7,1409.142857142857,557.4285714285714,工作日,720.0,470.0,教一楼,珞东二门,128.0,382.0,教学区域,交通枢纽,6.0,0.0
455,114.3692899537484,30.53917872713206,114.35198267180148,30.542360615739206,7,2088.0,687.1428571428571,工作日,138.0,816.0,珞珈山,武汉大学工学部集贸市场,386.0,313.0,山体,食堂,5.0,10.0
229,114.35232090696627,30.544521926259183,114.35979840089486,30.545178428152578,7,918.0,413.42857142857144,工作日,1140.0,1124.0,未知,工学部1舍,-1.0,99.0,其他,学生宿舍,2.0,4.0
177,114.3524109998871,30.544058607104024,114.35929176196886,30.544831973279184,7,1013.207541676613,387.57142857142856,工作日,1139.0,1102.0,工学部学生新4栋,工学部2舍,117.0,100.0,学生宿舍,学生宿舍,4.0,4.0
462,114.35194700816169,30.542305119266135,114.3592349473693,30.545239110274117,7,985.0,433.2857142857143,工作日,816.0,1102.0,武汉大学工学部集贸市场,工学部2舍,313.0,100.0,食堂,学生宿舍,10.0,4.0
305,114.36018264174194,30.543674754555667,114.36418098306557,30.544114300914664,7,520.2857142857143,219.71428571428572,工作日,1090.0,913.0,工学部15舍,湖滨食堂,96.0,376.0,学生宿舍,食堂,4.0,10.0
301,114.35597340562131,30.538122624830116,114.35924037792351,30.538607753829613,7,660.0,304.42857142857144,工作日,618.0,693.0,文理学部教5楼,武汉大学梅园四、五舍,135.0,328.0,教学区域,学生宿舍,6.0,4.0
357,114.35764997993564,30.545345609921068,114.35231891896811,30.544413537419047,7,625.2857142857143,246.71428571428572,工作日,1020.0,1140.0,工学部A教学楼,未知,110.0,-1.0,教学区域,其他,6.0,2.0
297,114.35614068041198,30.540900452465813,114.36403473604686,30.539364671792832,7,1147.0,469.0,工作日,944.0,543.0,宋卿体育馆,枫园14舍,85.0,148.0,运动场地,学生宿舍,1.0,4.0
539,114.35207812212009,30.529249065925416,114.35351091559183,30.54195607759303,7,1599.857142857143,497.85714285714283,工作日,174.0,824.0,南二门,桂园3舍,60.0,161.0,交通枢纽,学生宿舍,0.0,4.0
184,114.36302812251058,30.53472580037419,114.35749537556367,30.53193150929712,7,909.2857142857143,295.14285714285717,工作日,362.0,271.0,武汉大学北三区12栋,未知,259.0,-1.0,教工宿舍,其他,7.0,2.0
117,114.35945676391997,30.53805392138357,114.36909493628312,30.53940357956819,7,1124.5714285714287,371.85714285714283,工作日,691.0,142.0,武汉大学总务后勤部,武汉大学国际教育学院,314.0,304.0,其他,教学区域,2.0,6.0
341,114.35468840318552,30.532864281918016,114.35934954027152,30.541938918970825,7,1549.4285714285713,508.42857142857144,工作日,280.0,1063.0,武汉大学信息学部教工宿舍16栋,樱顶学生宿舍,215.0,173.0,教工宿舍,学生宿舍,7.0,4.0
410,114.35431210868467,30.530044770390504,114.36526312712184,30.543702725353842,7,2485.285714285714,831.7142857142857,工作日,245.0,916.0,信息学部2舍,湖滨学生3舍,34.0,374.0,学生宿舍,学生宿舍,4.0,4.0
414,114.35847050242023,30.538662391502843,114.36074390019697,30.545441249607958,7,1442.7142857142858,550.7142857142857,工作日,695.0,1213.0,武汉大学梅园二舍,未知,326.0,-1.0,学生宿舍,其他,4.0,2.0
426,114.35897224905848,30.538517302568795,114.36059711365444,30.547217193999586,7,1967.4285714285713,650.0,工作日,693.0,1236.0,武汉大学梅园四、五舍,尖端科技楼,328.0,88.0,学生宿舍,教学区域,4.0,6.0
325,114.36597769441039,30.5398630042986,114.3538919121999,30.542129582117177,7,1703.857142857143,502.14285714285717,工作日,840.0,963.0,枫园一舍,桂园7舍,149.0,164.0,学生宿舍,学生宿舍,4.0,4.0
129,114.35300223856916,30.52918963658275,114.35946452257024,30.53805329264511,7,1910.5714285714287,551.0,工作日,176.0,691.0,南二门,武汉大学总务后勤部,60.0,314.0,交通枢纽,其他,0.0,2.0
326,114.35212834835538,30.52919171938877,114.35862374594082,30.535571195740125,7,1218.2857142857142,406.42857142857144,工作日,174.0,384.0,南二门,武汉大学医院,60.0,276.0,交通枢纽,医院,0.0,3.0
529,114.3594551967478,30.538024504735453,114.36529219655048,30.543391199985646,7,1117.5714285714287,330.57142857142856,工作日,688.0,914.0,梅园食堂,湖滨学生3舍,169.0,374.0,食堂,学生宿舍,10.0,4.0
538,114.35234593429102,30.529114687605823,114.35883959604163,30.544383668643608,7,2717.1428571428573,767.0,工作日,174.0,1100.0,南二门,教育技术与教学服务中心,60.0,131.0,交通枢纽,教学区域,0.0,6.0
